%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
56258.205    0.287580159864    0.152002800746    0.1720    0.1596  -0.054   21
56328.209   -0.028656309007    0.081601208990    0.2367    0.5331   0.076    7
56391.207    0.166898199356   -0.344599203572    0.1494    0.2048   0.003   13
56427.228   -0.172548106243    0.108500395868    0.1863    0.2641  -0.229   20
56470.251    0.049948130357   -0.164199610708    0.2884    0.2834   0.066    9
56611.270   -0.261546595720    0.234302407875    0.4029    0.8831   0.306   15
56618.272   -1.781381726393   -0.715399195883    0.6668    0.6743   0.055    9
56636.206    0.059131320824    0.226202391218    0.1590    0.2598  -0.118    9
56821.271   16.806589206339    5.361800398873   10.2868    2.9315   0.988    3
56834.248   -0.240758486890    0.737600393563    0.0941    0.1102  -0.149  233
56877.271    0.053481431145    0.861501590066    0.3937    0.5941  -0.146    7
56904.248   -0.302008822850   -0.055497596918    0.1273    0.1329   0.303  181
56975.271    1.156173963741    0.342403200193    0.7926    0.6086   0.738    7
56995.250    0.182741147993    0.481301987065    0.1012    0.1465   0.050  255
56996.269    0.447818618256    0.235101589396    0.1882    0.2334   0.326   22
57045.271    0.031383167306   -0.016498802324    0.1445    0.1579   0.018   17
57046.458    0.127545127475   -0.155498398158    0.3279    0.2318  -0.416   39
57071.226  -11.863741276165    4.363001991692   34.9691   10.5854  -0.994    3
57122.270    0.344694187156   -0.823798808369    0.4356    0.5332  -0.548    3
57133.209   -1.599248430166    0.810100812032    0.5183    0.7558  -0.741    3
57136.273   -0.981807163292    0.488602796622    0.2743    0.3885  -0.306    7
57150.270    0.447818618256   -0.147499190462    0.2504    0.1904  -0.430   21
57157.268   -0.401905092168    0.564299992334    1.3616    0.4895  -0.011    5
57178.270    4.360524139757    0.812300396547    1.1967    0.4085   0.572   10
57184.581  878.739435117506 -314.469799192807   30.1175   19.7618  -0.352    6
57185.268    2.802948804971    1.845601201467    2.9856    1.0742   0.916    6
57192.270   -0.032894330677    0.525402006701    1.0479    0.6432   0.809    5
57213.272   -3.144712707824   -7.318198808548    0.3029    0.5142   0.625    6
57241.268    0.861631332946    0.989002799656    0.5531    0.7534  -0.179    6
57252.207   -1.096335504394    1.225702803254    0.2266    0.2397  -0.159   14
57266.207    0.564969695617   -0.523699202404    0.9765    0.3467  -0.397    4
57269.272   -2.483985477801    0.624801612048    0.2112    0.2229   0.085   25
57276.270   -0.398776217144    0.178502409653    0.2622    0.3085   0.040    5
57283.268    3.766595422371   -0.622396802896    0.6573    0.3866  -0.532   10
57287.206    0.070331813425   -0.010299601172    0.2702    0.2384  -0.136   15
57290.270    0.172649810641    0.757000810836    0.3512    0.3408   0.344   11
57297.272   -1.250921646862    0.968101196008    0.2033    0.2798   0.314    7
57311.272    1.900148089164   -3.688200004603    0.2937    0.2937  -0.060   10
57325.268    0.374663068812   -1.385899190609    0.2714    0.4207  -0.167    6
57339.268   -0.013924941863   -0.639900011379    0.1937    0.1830  -0.222   16
57343.209    0.714106948166    0.590803207956    0.1223    0.2576   0.150   37
57351.270    1.286039114715   -2.414599208578    0.0774    0.1293  -0.330   28
57372.225    0.587571680579    0.807901201938    0.4595    0.9204  -0.085   10
57402.270    1.955847830806    4.559601592291    0.2217    0.6267  -0.328    7
57409.269   -1.299356204812    4.065800393960    0.1795    0.5221  -0.198    8
57416.270   -2.097012761139    4.644601196446    0.2396    0.3212  -0.475   13
57423.269   -0.000704729486    0.094802399531    0.1415    0.2332   0.306   23
57435.227    0.828029863745   -5.526197995209    3.5047   15.5517  -0.967    3
57444.270    3.869417132107   -7.347898801413    0.3810    0.6182  -0.704    3
57465.269    4.143779514442   11.460002406238    0.1574    0.2158   0.126   26
57478.228    2.247060586818    3.817501195158    0.5796    1.5932   0.577    3
57483.206    0.319467048293    1.227502809797    0.2813    0.3506   0.214    6
57486.271    0.383541120273    2.526202811737    0.1513    0.2610   0.569   20
57493.269    6.138776991125   -2.472998394865    0.9086    0.5910   0.798    4
57500.271   -8.027622891894   -4.833799204107    0.8621    0.6532   0.358    3
57563.269   -0.935794333240   -0.343897198718    0.5251    0.5057   0.090    3
57584.271    1.209047551723    1.833001206819    0.2002    0.2931  -0.171   20
57597.248    1.312879121346    2.984803188610    1.6550    2.2880   0.364    6
57626.271  -15.309254356230   -2.613499202653    0.3634    0.5641   0.041    6
57647.269    0.781007173805    2.895001205161    0.3808    0.3222  -0.218    7
57654.271    1.979762388417   -0.822398405376    0.4290    0.5803  -0.342    3
57675.269    0.826617995736    1.388699996596    0.3472    0.2442  -0.265    9
57724.271   -0.115637504954    0.848800812037    0.1189    0.1448   0.064   75
57728.208    1.670791103238   -3.519399606944    0.1448    0.2714  -0.166   11
57731.269    0.625713892813   -0.324997193957    0.2863    0.1061  -0.311   14
57744.272   -0.670818575979    0.830502003168    0.1335    0.1647   0.298   43
57752.271   -0.024921999857   -1.574297991169    0.8746    0.4802   0.599    3
57758.272 3905.057607836574-1330.275099599021    0.1567    0.2130  -0.060   39
57765.248   -0.675056597649   -0.855997205917    0.3990    0.3373  -0.258    6
57766.271 7248.999191245912-5648.788699210172    0.1623    0.2331  -0.324   36
57777.207 1111.406419900160  264.665401198272    0.1486    0.2249   0.195   10
57780.271 1797.274312627536 -697.848796809808    0.0973    0.1175   0.152  127
57787.269  871.405031778191 -826.031599191879    0.2543    0.3013  -0.019    5
57794.271   -1.440927987152   -0.786999598290    0.2284    0.4207  -0.748    8
57822.271   -2.907686112443   -0.825199211363    0.6115    0.6839   0.153    3
57840.209    0.851539995593    2.026800001431    0.2101    0.2466  -0.263    9
57843.270    6.808687420219    3.558200390330    0.4506    0.3217  -0.097   17
57856.272   -1.026105403970   -2.017598401949    0.1269    0.1653   0.422   44
57864.271    1.940612733935   -4.251398388533    0.4336    0.4853   0.037   12
57871.270    0.030070586054   -0.367999211903    0.1335    0.1628  -0.309   61
57878.271    3.229373880271   -3.267997200851    0.3557    0.4124  -0.759    8
57882.209   -0.129359012209   -0.147697201669    0.2031    0.2264   0.168   12
57885.270   -5.829401288788    1.182200398375    0.2778    0.2058  -0.117   18
57889.002    2.231924785308    2.591200802726    0.3171    0.2947   0.588   62
57892.271   -0.586966255057   -0.003196802822    0.0909    0.1230  -0.001  135
57906.271    0.614111392091   -0.572997598169    0.8397    0.3348   0.378    6
57913.270    0.525415615374   -0.166197602880    0.3426    0.2919   0.195    7
57914.628    1.113994738199    1.070099989420    0.1517    0.1923   0.195   90
57927.270    1.089172025099   -1.472799610269    0.1260    0.1793  -0.092   68
57934.272    0.202618683693   -0.725299193505    0.1179    0.1534  -0.200  111
57938.209   -0.691906979930   -2.368299604427    0.2295    0.2355   0.359   28
57941.270   -1.554749189729   -0.584499591127    0.1221    0.1614  -0.257  134
57943.713    0.632070921016    0.476301596564    0.1347    0.1510  -0.012  126
57955.270    0.429553941721    1.247900394219    0.1087    0.1144   0.060  139
57962.272    1.748790108477   -2.549599187773    0.1581    0.2108  -0.066  109
57969.270    0.519966725453   -0.133599601781    0.2556    0.2560  -0.173   25
57983.270   -1.132157701732   -0.845899197088    0.1098    0.1525   0.018   69
57990.272   -0.774650154206   -0.322297196931    0.1280    0.1810  -0.168   69
58004.268    0.867281231229   -0.108399612486    0.0870    0.1176  -0.155  126
58018.268    6.960953547792   -0.429897602316    0.1935    0.1991   0.223   49
58039.270   -1.353443070082   -0.075297592161    0.1884    0.2043   0.152   47
58053.270   -0.503012221134    0.163601995951    0.2792    0.3823  -0.284   11
58071.207    0.023006410724   -0.263599190475    0.1721    0.2651   0.066   15
58123.270   -1.886019738505    1.329101999659    0.4230    0.3925  -0.151    9
58130.268   -1.791371359348   -0.018097190946    0.2293    0.2621  -0.045   45
58151.270   -0.020683978187   -1.135897213089    0.1047    0.1403   0.042  152
58163.229   -1.351120637545    1.047502794904    5.0969    1.1647   0.459    6
58214.269    0.136425605180   -0.100598390418    0.1083    0.1322   0.035  221
58218.206    0.874042693798   -1.895400009744    0.2650    0.8303  -0.115    3
58235.270   -1.637288929399   -5.051599202943    0.1369    0.1779   0.059  260
58270.269   -0.543878874026    1.412503189613    0.0982    0.1234   0.040  185
58298.269    1.794601930167   -2.246597992439    1.2956    1.8670  -0.890    6
58301.297   -0.837816070696    0.018701993554    0.1552    0.2119   0.075   72
58309.208   -0.189599488282    0.150202794202    0.4560    0.5725   0.449    5
58312.269   -0.807040755156    0.286401609628    0.3055    0.2036  -0.223   93
58319.271   -0.732773632822   -1.017698411943    0.3392    1.4879  -0.127    9
58330.955   -0.038645933358    0.986400004876    0.2119    0.2255  -0.121   67
58340.269   -0.294641926156   -1.069099189976    0.2133    0.3635  -0.115  161
58340.948    0.608965223535    0.231001189377    0.1939    0.2634   0.151  115
58363.696   -1.016418492381    0.495701988257    0.1661    0.2068  -0.191   96
58375.271    4.962323474960   -1.788397193536    0.3324    0.5895  -0.087  175
58389.271   -2.606687158084   -0.747197989881    1.2797    0.5594   0.551   30
58422.271   -0.837210645175    2.309702406933    2.0803   10.4266  -0.975    3
58437.250    0.079515003892    0.039402004859    0.0817    0.0934  -0.107  286
58452.269    2.137174684545    1.279799997178    0.5522    0.4163   0.235   17
58494.386   -0.332885851392   -0.179499602382    0.1296    0.1618   0.219  277
58498.207   -0.635500099764    0.896101190051    0.5481    0.4988   0.388    4
58515.271   -0.460733700231    0.792201606714    0.2176    0.2787  -0.260   29
58536.269   -0.798462998815   -0.216198003500    0.3750    0.5374  -0.195   93
58543.271    1.149816935538   -0.046299604151    0.6728    0.4346  -0.202    7
58550.269   -0.442670032059    0.392101199509    0.3042    0.3990  -0.072  127
58561.209   -0.403823098943   -0.957398410151    0.3487    0.4342   0.483   13
58606.269   -2.101655217175    0.526301997184    0.5841    0.3176   0.000   16
58620.269   -0.073659270567   -0.269197195735    0.1534    0.2281   0.070  129
58655.271   -0.134103172644    0.195400789949    0.3925    0.3337  -0.385   13
58661.251   -0.569004299887    1.702702797957    0.2960    0.3116  -0.111   31
58662.270   -0.022299272201    0.000000000000    0.1351    0.1703   0.060  129
58676.270    0.799472850099   -1.763297987623    0.5980    1.1049  -0.552    6
58683.271    0.555585496788    0.029901610787    0.5117    0.8409   0.360    7
58718.270    0.560731673948    1.058900397766    0.6153    0.6684   0.206    7
58725.272   -0.303624116864    0.892602011504    0.2914    0.3900   0.031   31
58746.270   -0.000099295361    0.069101997724    0.1064    0.1460  -0.209  465
58753.268   -0.117957519849    0.111301201855    0.1242    0.2159   0.254  370
58767.272   -1.436084531357    1.756602006253    0.5500    0.5918  -0.461    7
58802.270   -0.015639522634    0.385002007874    0.2051    0.4000   0.543   26
58823.272    0.449131190905    1.022601600198    0.3122    0.4932   0.860  269
58844.270   -0.455989531194   -1.437498005430    0.3032    0.4210   0.379   17
58893.272    0.000000000000    0.621403191303    0.1685    0.2731   0.040  126
58914.270   -0.039353080485    0.643100395337    0.6221    0.5808  -0.269    4
58928.270    0.114123915339   -0.603597607096    0.1855    0.3774   0.112   27
58942.270    0.221890793871    0.449301600725    0.2313    0.3682   0.363   28
58948.271   -0.271838941435    0.100501188172    0.4498    0.3742  -0.172   15
58969.270   -1.030847146764   -0.070099190452    0.2975    0.3348   0.167   32
58998.270   -0.159531319869   -0.455497195162    3.4419    0.6441   0.649    3
59019.269    1.718014792937   -0.584499591127    1.0431    1.0011  -0.558    3
59023.206   -0.122902688646    0.388900789972    0.1592    0.2016   0.371   38
59047.269    0.244291779073    0.075402007838    0.1989    0.2492   0.385  122
59054.270    0.513306975886   -0.645796811227    0.7351    0.6011  -0.575    4
59068.271   -2.235656676817   -0.543797992236    6.5222    1.8880   0.958    9
59082.271    0.565473416741   -3.534598789656    0.5375    3.5767   0.119    6
59117.269   -0.682421076702   -0.344897998161    0.3810    0.4516   0.114   48
59124.271    0.432077382621    0.621100789999    0.3760    0.5922  -0.230   12
59136.207   -0.103528865466   -0.066797997533    0.1185    0.2374   0.256   42
59166.271    0.343483318906   -0.587098804772    0.2885    0.3525   0.078   96
59172.250   -0.094648387761    0.014201989984    0.1040    0.0874  -0.137  225
59173.269    0.316338173269    1.187999995977    0.4685    0.8473   0.641    4
59187.269    0.178200404959    0.696301205494    0.3081    0.5541   0.470   18
59194.271   -6.109917273322   -7.268598011478    3.1848    4.6527   0.990    5
59213.293   -0.170831099227   -0.518097590430    0.8595    0.8366   0.262    3
59229.269    0.664362243812    0.987001200770    0.6500    1.1938   0.684    5
59236.271    0.436417125896    0.379702797204    0.5902    0.7909  -0.537    5
59250.271   -0.213414759135   -0.169297203456    0.3310    0.2465   0.137   22
59254.208    0.188190029310    1.565301590745    0.4120    0.9154   0.066    3
59264.267   -1.415296413923   -1.365098395922    0.4171    0.5394  -0.019  126
59271.269   -1.254856955771   -1.698699600183    0.3128    0.5337   0.107   16
59285.269   -0.594231438750    0.160901998925    0.2482    0.4301   0.220   38
59292.271   -0.252767831016   -0.027198007047    0.3043    0.5040  -0.103   38
59299.269   -0.028455300644   -0.380498397590    0.2108    0.3713   0.206   18
59305.270   -0.650938614035   -0.387597589224    0.6456    1.9950   0.192    3
59313.269    0.327742091874   -0.025999196396    0.3803    0.2584  -0.113   16
59320.271    0.153983125984    0.541400396514    0.4595    0.4253   0.364   11
59327.269   -0.470924332945   -0.460497611243    0.4818    0.8109   0.840   24
59334.271    0.059233033826   -0.046098011808    0.3415    0.2764  -0.013   11
59341.269    0.123912539930    0.484300804260    0.2073    0.2972   0.268   23
59348.271   -0.761330646468   -0.208598399354    0.3203    0.2965  -0.233   36
59457.207   -0.186068605136    0.028501207794    0.2527    0.2417   0.265   16
59465.206   -0.622384026633    0.765403203218    0.3813    0.4391  -0.665   10
59466.251    2.887607559777   -1.522800010889    0.2994    0.1766  -0.469  409
59478.209    0.091320922014    0.171500394686    0.2565    0.3087  -0.122   27
59500.208    0.170530795504   -0.103798799955    0.3929    0.3028   0.003    8
59569.207    0.325017651216    0.260503196614    0.4389    0.3365  -0.316    7
59611.207   -0.471328758707   -0.043099194613    0.3042    0.4528   0.152   16
59618.209   -0.500488780234    1.745701209188    0.3982    0.6716  -0.757    5
59632.209    2.052716938102   -1.451898006621    0.4178    0.4079  -0.772   41
59642.272   -0.411187569392    0.036899993461    0.4313    0.8912   0.725    3
59649.270   -0.580103079487    0.284101190573    0.2500    0.4595  -0.031   12
59656.272   -0.378293247319   -0.180799196414    0.9849    1.5704   0.765    4
59683.271    0.447920331258   -0.181998007065    0.3653    0.7378   0.621    5
59698.272    1.536283504832   -0.416599209530    0.4551    0.5834  -0.213    7
59712.268    0.469110448210   -0.307799993493    0.5466    0.6434  -0.678    7
59758.210    0.186473030898   -0.190299590486    0.4924    0.9485  -0.787    4
59870.210    0.316338173269    0.404600410775    0.6650    0.3356   0.354    6
59913.207    0.644583994870    1.098702006175    0.6763    0.5595   0.372    4
59968.206    6.983657245755   -4.699497597471    4.1083    2.4838  -0.980    3
60052.207   -1.116617474460    0.640900810822    0.7686    0.3012   0.165   10
60062.269   -0.093740240874    0.348800386973    0.2959    0.3445  -0.406   19
60069.271   -2.018711043139    1.216303192564    2.4730    0.7463  -0.770    4
60206.207   -0.201306119648   -0.849898788147    0.3226    0.3455   0.343   12
60206.207   -0.201003406887   -0.851497202348    0.3226    0.3455   0.343   12
60206.207   -0.201003406887   -0.851497202348    0.3226    0.3455   0.343   12
60272.270   -3.810285819887    1.596200394260    1.4670    1.0273  -0.054    3
