%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48043.320    3.907491216159    0.256201204252    4.3042    3.4331  -0.288    3
49736.363   -1.387065632848   -2.215097999425    1.3056    4.7606  -0.642    3
49790.168    0.027723987319    0.169002002792    0.4609    0.4752  -0.344   16
50048.999   -0.276806690510   -1.716497996540    0.9437    2.3218   0.005    7
50276.166   -0.000578758858    1.028300401629    0.4548    1.6990  -0.073   36
50458.831    0.181214362533   -0.821599198275    0.1865    0.3828  -0.247   94
50631.755   -0.067289581799   -1.108097997360    0.2759    1.0853   0.657   90
51120.168   -1.348224324151   -0.834699599039    0.2116    0.5669  -0.104   23
51309.086   -0.201144459615   -0.488897997286    0.0726    0.2161   0.281  225
51393.082   -0.069601071397    0.252000001666    0.1067    0.5458  -0.251   84
52291.250   -0.270599954839    0.168800404055    0.0676    0.2039  -0.268  141
52401.205   -0.205476335712    0.255999605514    0.3113    1.9553  -0.033    8
52408.203   -0.194646670094    0.356000400359    0.2870    0.7720   0.015   34
52415.216   -0.042885578282    0.258602400294    0.2251    0.5319  -0.032   16
52423.204    0.502639312817    1.254700804054    0.2696    1.0049   0.031   26
52429.205    0.040861645949    0.418600802021    0.2102    0.6494   0.017   11
52436.203   -0.988678903615    0.013399201748    0.2429    0.7059  -0.085   35
52437.584   30.020310696575 -171.687398397324   10.2887   17.8783  -0.708    5
52443.216   -0.463655924533   -0.961797598364    0.2513    0.4630   0.153   24
52450.207   -0.664076098365    1.992002403028    0.3282    0.9541   0.071   16
52457.205   -0.249949068560    0.773402404519    0.1838    0.5399  -0.042   29
52464.204   -0.550005741458   -1.670997599490    0.5028    1.4045  -0.238   11
52471.213    0.151757595226    0.626601605802    0.3120    0.8216   0.015   42
52471.688   26.391209878154   52.515201601722    5.8706    5.1902   0.026   11
52478.204   -0.078840085862   -0.274798794919    0.2619    0.8957   0.081   20
52485.209   -0.723280686829    1.157202001423    0.3504    1.0194   0.084   22
52492.204    0.598952429990    1.529200804384    0.3762    1.1900   0.103   24
52499.213    0.499031722503   -2.360800796453    0.3184    1.0551   0.126    5
52506.204   -1.097842122154    0.779000403384    0.2466    0.6954  -0.032   12
52513.205   -0.074941392450   -0.808898394666    0.2654    0.5319   0.049    7
52521.204   -0.234212264574   -0.031600795580    0.2061    0.6267   0.048    9
52527.216   -0.507695474696    0.933699600836    0.3568    0.6937  -0.319   26
52534.204    0.297020897518   -2.010099600369    0.3560    0.7992  -0.108   11
52541.206    0.275215990109    1.190300402243    0.2542    0.6179   0.173   16
52548.204   -0.179197472620   -0.028097997529    0.1698    0.4988  -0.040   26
52555.206   -0.152627506430    0.131101203493    0.1706    0.4513   0.121   32
52562.207   -0.099924204073    0.565700401722    0.2937    0.6444  -0.047    9
52564.242    0.100499417097    1.189501201537    0.2012    0.3828  -0.005   23
52565.243    0.139486301967    0.473299204629    0.1996    0.3155  -0.052   23
52566.236   -0.238544140671    0.451400401857    0.1739    0.3967  -0.158   34
52567.241   -0.348715754918    0.478699205075    0.1505    0.3122   0.038   27
52568.241   -0.186128444826   -0.208000797386    0.1377    0.2060   0.157   28
52569.238    0.183380275958    0.603201603866    0.1897    0.3960  -0.021   30
52570.243   -0.155226602539    0.399200403933    0.2254    0.4586  -0.155   29
52570.707   -7.664527881732  -52.856899196740    3.4269    5.1287  -0.380   12
52571.244    0.109450825050    0.176900401527    0.2045    0.4713   0.097   26
52572.237    0.211104263277    0.337899602698    0.1924    0.5070  -0.138   29
52573.242   -0.491813094537    0.966002401270    0.3045    0.5597  -0.336   35
52574.242   -0.570074470789    1.043402401280    0.2222    0.4257   0.004   26
52575.236   -0.094725962607    1.261602003666    0.2153    0.6161  -0.436   27
52576.244   -0.340630761582    0.515700001102    0.1615    0.3530  -0.035   29
52577.245    0.055014742706    0.410601600720    0.2174    0.4208  -0.211   21
52578.242   -0.383661866789    0.194299200729    0.1946    0.2590  -0.100   25
52583.206    0.237961885227    0.456501601320    0.2520    1.9802  -0.216    6
52590.204   -0.509286175097    0.272001602042    0.1949    0.5123   0.007   18
52597.206    0.423944753880    2.068999205562    0.2796    0.6741  -0.099   16
52604.204   -0.065844506820    0.865101603154    0.1512    0.5012   0.033   33
52611.228    0.345825506463    0.365000401104    0.2293    0.6242  -0.035   20
52618.204   -0.027003198123    0.201499201324    0.1467    0.5026   0.067   24
52625.202   -0.298611597918   -0.163799994368    0.2055    0.6812   0.150   18
52639.202   -0.191468815127   -0.397097996085    0.2326    0.3316   0.106   31
52646.204   -0.285903625388   -0.062200798112    0.1355    0.2292   0.094   32
52653.202   -0.286049152313    0.729601205052    0.4611    0.5733  -0.652   21
52661.205   -0.346840944591    0.909799205573    0.2052    0.3623  -0.177   14
52667.206    0.015882380159   -0.328197597099    0.1393    0.3369   0.067   30
52674.208   -0.119272045711   -0.009899997622    0.1810    0.2154  -0.210   27
52681.206   -0.160424844006   -0.852098398241    0.2488    0.6257   0.190    6
52689.205   -0.075086968623   -0.399499198522    0.1051    0.2558   0.012   50
52695.206   -0.031480601144   -0.430797599194    0.1286    0.3809   0.037   25
52702.204   -0.252260558157   -0.070700399135    0.1134    0.2793  -0.019   44
52709.206   -0.557945207869   -0.604699196316    0.1533    0.3119  -0.015   31
52716.204   -0.053860770825    0.245001599808    0.1444    0.2453   0.023   19
52723.202   -0.182950589859    0.489999605691    0.1882    0.3696   0.059   19
52724.229    1.179423334464    0.752500800871    3.8111    3.6540  -0.925   50
52730.204    0.192910393521   -0.277898395495    0.1546    0.3430   0.012   33
52737.202   -0.435931937213   -0.362897999651    0.1638    0.3699   0.006   22
52744.204   -0.258470741167    0.324399604779    0.2140    0.2183  -0.126   12
52751.202   -0.165768661645    0.280299604327    0.1688    0.4735  -0.032   29
52758.204   -0.350881717590   -0.362498396100    0.1733    0.3895   0.018   21
52765.202    0.442426279396    0.198302404897    0.3135    0.4384   0.101   32
52766.225    3.049780438490   -0.201499194930    0.3575    0.8869  -0.075   59
52772.204   -0.377018501095    0.230500802445    0.1323    0.2230  -0.136   25
52779.206    0.342793178421   -0.179999995709    0.2311    0.3315   0.005   27
52780.587 -141.638519559682 -106.504797595619    9.0284    7.1772   0.889    5
52787.205    0.152769536769   -0.806900396100    0.1621    0.3909  -0.021   21
52793.206   -0.159412951711    0.126201602768    0.1334    0.2140  -0.154   26
52800.204   -0.539318155427   -0.596897999827    0.2100    0.5392   0.030   28
52807.206   -0.134288060501   -0.764200798642    0.2060    0.2756   0.110   13
52807.586  699.278608782296  559.568800805721   20.7819   16.7405   0.958    3
52814.204    0.045193522045    0.145800005669    0.2039    0.2953  -0.067   36
52821.206   -0.148583236845    0.564800404845    0.1868    0.3067  -0.193   33
52828.204    0.020214207008    0.131400004477    0.2530    0.4553  -0.045   12
52835.203   -0.424381433151    1.287000004169    0.1345    0.3928   0.116   44
52836.583  -39.102372870757   31.536201605320    3.0369    2.5579   0.267   28
52842.204    0.433041688758   -0.469400396952    0.3305    0.3467  -0.148   19
52849.206   -0.039853250240    0.060300001792    0.2129    0.3686  -0.253   22
52856.208   -0.350160879145    0.160902005319    0.3312    0.3564  -0.395   17
52863.206   -0.133567271304    1.904601602831    0.3627    0.9283  -0.161   13
52870.204   -0.269009303686   -0.016999195651    0.3048    0.4974  -0.196   16
52877.203    0.321279374110    0.331502403128    0.3652    0.4658  -0.145   24
52885.205    0.158546537093   -0.126899994513    0.1292    0.2549  -0.022   42
52891.203   -0.037545207981    0.387399603596    0.2212    0.4281   0.284   26
52892.583   -9.632643177912 -173.158797598205   12.6110   14.0706  -0.481    4
